Hour,Feature,Coefficient,AbsoluteCoefficient,Rank
Hour_3,Is,-0.42078657780759415,0.42078657780759415,14
Hour_3,DEWP^2,0.392541852390955,0.392541852390955,15
Hour_3,day pm2.5,0.3732019377855169,0.3732019377855169,16
Hour_3,TEMP,-0.372850209192892,0.372850209192892,17
Hour_3,DEWP PRES,0.36794506112976355,0.36794506112976355,18
Hour_3,pm2.5 PRES,0.34768588518697247,0.34768588518697247,19
Hour_3,TEMP^2,-0.2993649980069972,0.2993649980069972,20
Hour_3,TEMP Is,-0.2966524575162776,0.2966524575162776,21
Hour_3,TEMP PRES,-0.2962788620586706,0.2962788620586706,22
Hour_3,DEWP Ir,0.2922522708059737,0.2922522708059737,23
Hour_3,Iws Is,0.2615935877734655,0.2615935877734655,24
Hour_3,PRES Is,-0.2456587803308564,0.2456587803308564,25
Hour_3,month,-0.2397696828081186,0.2397696828081186,26
Hour_3,Iws,0.20646321833888917,0.20646321833888917,27
Hour_3,DEWP TEMP,0.2008145470748847,0.2008145470748847,28
Hour_3,pm2.5 Is,0.17169987345526203,0.17169987345526203,29
Hour_3,TEMP Iws,0.17033654651990934,0.17033654651990934,30
Hour_3,hour,0.16914820032261207,0.16914820032261207,31
Hour_3,PRES^2,-0.15896085226802942,0.15896085226802942,32
Hour_3,cbwd_NE,-0.15852157176539833,0.15852157176539833,33
Hour_3,hour Is,0.1547653621874088,0.1547653621874088,34
Hour_3,day,0.14721804366744623,0.14721804366744623,35
Hour_3,PRES,0.14459378495253222,0.14459378495253222,36
Hour_3,month pm2.5,0.14228850035246046,0.14228850035246046,37
Hour_3,month DEWP,-0.14095436493526625,0.14095436493526625,38
Hour_3,month Ir,-0.13586511580553082,0.13586511580553082,39
Hour_3,month hour,0.13383760333374906,0.13383760333374906,40
Hour_3,DEWP Iws,-0.13035418617846245,0.13035418617846245,41
Hour_3,month PRES,0.12525837810278742,0.12525837810278742,42
Hour_3,day DEWP,-0.11581612764718956,0.11581612764718956,43
Hour_3,day Is,0.11499522118118684,0.11499522118118684,44
Hour_3,hour^2,-0.10890238850922491,0.10890238850922491,45
Hour_3,day TEMP,0.10159138583778733,0.10159138583778733,46
Hour_3,month day,0.101199748401778,0.101199748401778,47
Hour_3,hour Iws,-0.09684133449730625,0.09684133449730625,48
Hour_3,PRES Ir,0.09284266143093511,0.09284266143093511,49
Hour_3,month Is,0.09123412233983366,0.09123412233983366,50
Hour_3,pm2.5 Ir,-0.09101833950178377,0.09101833950178377,51
Hour_3,TEMP Ir,-0.08912118561867234,0.08912118561867234,52
Hour_3,month^2,0.08888935686938769,0.08888935686938769,53
Hour_3,hour pm2.5,-0.08868259895662568,0.08868259895662568,54
Hour_3,Is Ir,0.0802203218548582,0.0802203218548582,55
Hour_3,Iws Ir,-0.0674002097399349,0.0674002097399349,56
Hour_3,hour Ir,-0.055772433087864996,0.055772433087864996,57
Hour_3,PRES Iws,-0.04874045693959168,0.04874045693959168,58
Hour_3,month Iws,0.04769109018470968,0.04769109018470968,59
Hour_3,month TEMP,0.047492807953361284,0.047492807953361284,60
Hour_3,day PRES,0.045570715688065755,0.045570715688065755,61
Hour_3,Is^2,0.036561569873425626,0.036561569873425626,62
Hour_3,Iws^2,0.03604007306911973,0.03604007306911973,63
Hour_3,day Iws,0.032311898003124825,0.032311898003124825,64
Hour_3,day^2,-0.010359976939872197,0.010359976939872197,65
Hour_3,hour PRES,0.010259499334739736,0.010259499334739736,66
Hour_3,Ir^2,0.005982551600594992,0.005982551600594992,67
Hour_3,day Ir,-0.0051847777158879026,0.0051847777158879026,68
Hour_3,day hour,-0.001229105863865562,0.001229105863865562,69
Hour_4,pm2.5,2.6381490231715112,2.6381490231715112,1
Hour_4,cbwd_NW,-0.8207217685600596,0.8207217685600596,2
Hour_4,cbwd_SE,0.7660789118256423,0.7660789118256423,3
Hour_4,DEWP,0.6270566461700966,0.6270566461700966,4
Hour_4,hour DEWP,-0.5351088666699194,0.5351088666699194,5
Hour_4,cbwd_cv,0.5177704112330235,0.5177704112330235,6
Hour_4,DEWP Is,-0.5146279943753556,0.5146279943753556,7
Hour_4,pm2.5^2,-0.49023543441867073,0.49023543441867073,8
Hour_4,DEWP^2,0.4659107867182251,0.4659107867182251,9
Hour_4,hour TEMP,0.4571959972442636,0.4571959972442636,10
Hour_4,cbwd_NE,-0.38314014904410576,0.38314014904410576,11
Hour_4,pm2.5 DEWP,-0.35303726291701143,0.35303726291701143,12
Hour_4,pm2.5 TEMP,0.3503031724137284,0.3503031724137284,13
Hour_4,pm2.5 Iws,0.3468750316735001,0.3468750316735001,14
Hour_4,Ir,-0.31881257215113645,0.31881257215113645,15
Hour_4,TEMP,-0.3149032146379252,0.3149032146379252,16
Hour_4,Iws Is,0.31470003308155,0.31470003308155,17
Hour_4,day pm2.5,0.25123192873752737,0.25123192873752737,18
Hour_4,month,-0.23384727441253075,0.23384727441253075,19
Hour_4,DEWP PRES,0.23339357129819244,0.23339357129819244,20
Hour_4,pm2.5 PRES,0.22182110262706162,0.22182110262706162,21
Hour_4,TEMP^2,-0.21980063862047788,0.21980063862047788,22
Hour_4,TEMP PRES,-0.2196404872910718,0.2196404872910718,23
Hour_4,PRES^2,-0.18906819939608677,0.18906819939608677,24
Hour_4,Is,-0.1858572827814973,0.1858572827814973,25
Hour_4,month^2,0.17341558716081681,0.17341558716081681,26
Hour_4,month DEWP,-0.16759822798667875,0.16759822798667875,27
Hour_4,hour,0.16293968045564697,0.16293968045564697,28
Hour_4,month Ir,-0.159449267295157,0.159449267295157,29
Hour_4,PRES Is,-0.15820692882294898,0.15820692882294898,30
Hour_4,month pm2.5,0.1540533563980529,0.1540533563980529,31
Hour_4,TEMP Iws,0.13710050108950558,0.13710050108950558,32
Hour_4,pm2.5 Is,0.1274392930127172,0.1274392930127172,33
Hour_4,month PRES,0.12549505289281604,0.12549505289281604,34
Hour_4,month day,0.11971989474841783,0.11971989474841783,35
Hour_4,TEMP Is,-0.11580819600491792,0.11580819600491792,36
Hour_4,day DEWP,-0.11438063538319235,0.11438063538319235,37
Hour_4,hour^2,-0.10572999256043117,0.10572999256043117,38
Hour_4,month hour,0.10441012637630434,0.10441012637630434,39
Hour_4,month TEMP,0.10260688264762428,0.10260688264762428,40
Hour_4,day Is,0.09611523767793596,0.09611523767793596,41
Hour_4,DEWP Ir,0.0874967582043362,0.0874967582043362,42
Hour_4,day,0.08589806711703332,0.08589806711703332,43
Hour_4,PRES Ir,0.08577812615967857,0.08577812615967857,44
Hour_4,PRES,0.08517879362909343,0.08517879362909343,45
Hour_4,day TEMP,0.084721946610317,0.084721946610317,46
Hour_4,Iws Ir,-0.08253403002713325,0.08253403002713325,47
Hour_4,hour Iws,-0.0791323665892764,0.0791323665892764,48
Hour_4,TEMP Ir,0.07517543533487625,0.07517543533487625,49
Hour_4,hour Is,0.06678464245737613,0.06678464245737613,50
Hour_4,month Iws,0.0655002703949481,0.0655002703949481,51
Hour_4,hour Ir,-0.06527947684116157,0.06527947684116157,52
Hour_4,month Is,0.05936175915901123,0.05936175915901123,53
Hour_4,pm2.5 Ir,-0.05142764205938363,0.05142764205938363,54
Hour_4,Is Ir,0.04847895044822854,0.04847895044822854,55
Hour_4,Iws,0.0461681648353685,0.0461681648353685,56
Hour_4,hour pm2.5,-0.04052815346403417,0.04052815346403417,57
Hour_4,Iws^2,0.03452282293719412,0.03452282293719412,58
Hour_4,DEWP Iws,-0.032121952423982726,0.032121952423982726,59
Hour_4,Is^2,0.02981511941768904,0.02981511941768904,60
Hour_4,hour PRES,0.026884416807990072,0.026884416807990072,61
Hour_4,DEWP TEMP,-0.02435369147966789,0.02435369147966789,62
Hour_4,day PRES,0.023767400324376596,0.023767400324376596,63
Hour_4,day^2,-0.017364134165644647,0.017364134165644647,64
Hour_4,day Ir,-0.009186125245183027,0.009186125245183027,65
Hour_4,day hour,0.006177869867306843,0.006177869867306843,66
Hour_4,Ir^2,0.005470823691623918,0.005470823691623918,67
Hour_4,PRES Iws,-0.0053145687523521844,0.0053145687523521844,68
Hour_4,day Iws,0.002087009160444531,0.002087009160444531,69
Hour_5,pm2.5,2.302792019019962,2.302792019019962,1
Hour_5,cbwd_SE,0.9913567564357947,0.9913567564357947,2
